"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","M1","TOT","IDX2015","M","2021-08",261.0255,
"POL","M1","TOT","IDX2015","M","2021-09",263.798,
"POL","M1","TOT","IDX2015","M","2021-10",266.788,
"POL","M1","TOT","IDX2015","M","2021-11",270.3157,
"POL","M1","TOT","IDX2015","M","2021-12",269.9272,
"POL","M1","TOT","IDX2015","M","2022-01",269.1113,
"POL","M1","TOT","IDX2015","M","2022-02",269.9849,
"POL","M1","TOT","IDX2015","M","2022-03",269.1166,
"POL","M1","TOT","IDX2015","M","2022-04",267.0504,
"POL","M1","TOT","IDX2015","M","2022-05",263.0382,
"POL","M1","TOT","IDX2015","M","2022-06",258.3899,
"POL","M1","TOT","IDX2015","M","2022-07",253.5768,
"POL","M1","TOT","IDX2015","M","2022-08",251.9005,
"POL","M1","TOT","IDX2015","M","2022-09",251.5002,
"POL","M1","TOT","IDX2015","M","2022-10",249.4735,
"POL","M1","TOT","IDX2015","M","2022-11",248.0463,
"POL","M1","TOT","IDX2015","M","2022-12",246.9011,
"POL","M1","TOT","IDX2015","M","2023-01",247.2359,
"POL","M1","TOT","IDX2015","M","2023-02",247.9288,
"POL","M1","TOT","IDX2015","M","2023-03",245.6057,
"POL","M1","TOT","IDX2015","M","2023-04",243.3414,
"POL","M1","TOT","IDX2015","M","2023-05",243.2819,
"POL","M1","TOT","IDX2015","M","2023-06",244.0255,
"POL","M1","TOT","IDX2015","M","2023-07",246.0762,
"SWE","M1","TOT","IDX2015","M","1998-02",29.72361,
"SWE","M1","TOT","IDX2015","M","1998-03",29.636,
"SWE","M1","TOT","IDX2015","M","1998-04",29.68307,
"SWE","M1","TOT","IDX2015","M","1998-05",29.70622,
"SWE","M1","TOT","IDX2015","M","1998-06",29.92466,
"SWE","M1","TOT","IDX2015","M","1998-07",30.18863,
"SWE","M1","TOT","IDX2015","M","1998-08",30.48011,
"SWE","M1","TOT","IDX2015","M","1998-09",30.76787,
"SWE","M1","TOT","IDX2015","M","1998-10",30.72988,
"SWE","M1","TOT","IDX2015","M","1998-11",30.52234,
"SWE","M1","TOT","IDX2015","M","1998-12",30.77629,
"SWE","M1","TOT","IDX2015","M","1999-01",31.20275,
"SWE","M1","TOT","IDX2015","M","1999-02",31.55363,
"SWE","M1","TOT","IDX2015","M","1999-03",31.5855,
"SWE","M1","TOT","IDX2015","M","1999-04",31.39959,
"SWE","M1","TOT","IDX2015","M","1999-05",31.67815,
"SWE","M1","TOT","IDX2015","M","1999-06",32.10271,
"SWE","M1","TOT","IDX2015","M","1999-07",32.51626,
"SWE","M1","TOT","IDX2015","M","1999-08",32.83821,
"SWE","M1","TOT","IDX2015","M","1999-09",33.09856,
"SWE","M1","TOT","IDX2015","M","1999-10",33.81733,
"SWE","M1","TOT","IDX2015","M","1999-11",34.37429,
"SWE","M1","TOT","IDX2015","M","1999-12",34.5168,
"SWE","M1","TOT","IDX2015","M","2000-01",34.81044,
"SWE","M1","TOT","IDX2015","M","2000-02",35.0654,
"SWE","M1","TOT","IDX2015","M","2000-03",35.26878,
"SWE","M1","TOT","IDX2015","M","2000-04",35.9095,
"SWE","M1","TOT","IDX2015","M","2000-05",36.19245,
"SWE","M1","TOT","IDX2015","M","2000-06",35.55421,
"SWE","M1","TOT","IDX2015","M","2000-07",35.03146,
"SWE","M1","TOT","IDX2015","M","2000-08",35.35755,
"SWE","M1","TOT","IDX2015","M","2000-09",35.76775,
"SWE","M1","TOT","IDX2015","M","2000-10",35.50662,
"SWE","M1","TOT","IDX2015","M","2000-11",35.6172,
"SWE","M1","TOT","IDX2015","M","2000-12",35.73272,
"SWE","M1","TOT","IDX2015","M","2001-01",35.63972,
"SWE","M1","TOT","IDX2015","M","2001-02",35.95676,
"SWE","M1","TOT","IDX2015","M","2001-03",36.21264,
"SWE","M1","TOT","IDX2015","M","2001-04",36.48172,
"SWE","M1","TOT","IDX2015","M","2001-05",36.7449,
"SWE","M1","TOT","IDX2015","M","2001-06",36.89589,
"SWE","M1","TOT","IDX2015","M","2001-07",36.85438,
"SWE","M1","TOT","IDX2015","M","2001-08",36.79846,
"SWE","M1","TOT","IDX2015","M","2001-09",37.05431,
"SWE","M1","TOT","IDX2015","M","2001-10",37.57671,
"SWE","M1","TOT","IDX2015","M","2001-11",38.24077,
"SWE","M1","TOT","IDX2015","M","2001-12",38.63876,
"SWE","M1","TOT","IDX2015","M","2002-01",38.61423,
"SWE","M1","TOT","IDX2015","M","2002-02",38.57608,
"SWE","M1","TOT","IDX2015","M","2002-03",38.84694,
"SWE","M1","TOT","IDX2015","M","2002-04",39.36742,
"SWE","M1","TOT","IDX2015","M","2002-05",39.22382,
"SWE","M1","TOT","IDX2015","M","2002-06",38.94721,
"SWE","M1","TOT","IDX2015","M","2002-07",39.55172,
"SWE","M1","TOT","IDX2015","M","2002-08",39.92976,
"SWE","M1","TOT","IDX2015","M","2002-09",40.04529,
"SWE","M1","TOT","IDX2015","M","2002-10",40.05603,
"SWE","M1","TOT","IDX2015","M","2002-11",39.7838,
"SWE","M1","TOT","IDX2015","M","2002-12",39.87799,
"SWE","M1","TOT","IDX2015","M","2003-01",40.08298,
"SWE","M1","TOT","IDX2015","M","2003-02",39.90399,
"SWE","M1","TOT","IDX2015","M","2003-03",40.22589,
"SWE","M1","TOT","IDX2015","M","2003-04",40.72753,
"SWE","M1","TOT","IDX2015","M","2003-05",40.79382,
"SWE","M1","TOT","IDX2015","M","2003-06",41.1721,
"SWE","M1","TOT","IDX2015","M","2003-07",41.61078,
"SWE","M1","TOT","IDX2015","M","2003-08",41.74916,
"SWE","M1","TOT","IDX2015","M","2003-09",41.8992,
"SWE","M1","TOT","IDX2015","M","2003-10",42.23941,
"SWE","M1","TOT","IDX2015","M","2003-11",42.16971,
"SWE","M1","TOT","IDX2015","M","2003-12",42.07442,
"SWE","M1","TOT","IDX2015","M","2004-01",42.45649,
"SWE","M1","TOT","IDX2015","M","2004-02",42.73645,
"SWE","M1","TOT","IDX2015","M","2004-03",42.78844,
"SWE","M1","TOT","IDX2015","M","2004-04",42.64307,
"SWE","M1","TOT","IDX2015","M","2004-05",42.73134,
"SWE","M1","TOT","IDX2015","M","2004-06",42.89933,
"SWE","M1","TOT","IDX2015","M","2004-07",42.82241,
"SWE","M1","TOT","IDX2015","M","2004-08",42.99258,
"SWE","M1","TOT","IDX2015","M","2004-09",43.34622,
"SWE","M1","TOT","IDX2015","M","2004-10",43.26715,
"SWE","M1","TOT","IDX2015","M","2004-11",43.44382,
"SWE","M1","TOT","IDX2015","M","2004-12",43.70198,
"SWE","M1","TOT","IDX2015","M","2005-01",43.8123,
"SWE","M1","TOT","IDX2015","M","2005-02",44.33916,
"SWE","M1","TOT","IDX2015","M","2005-03",44.86596,
"SWE","M1","TOT","IDX2015","M","2005-04",45.52353,
"SWE","M1","TOT","IDX2015","M","2005-05",46.33522,
"SWE","M1","TOT","IDX2015","M","2005-06",47.2162,
"SWE","M1","TOT","IDX2015","M","2005-07",47.74989,
"SWE","M1","TOT","IDX2015","M","2005-08",47.57986,
"SWE","M1","TOT","IDX2015","M","2005-09",47.59431,
"SWE","M1","TOT","IDX2015","M","2005-10",48.49017,
"SWE","M1","TOT","IDX2015","M","2005-11",49.17603,
"SWE","M1","TOT","IDX2015","M","2005-12",49.30645,
"SWE","M1","TOT","IDX2015","M","2006-01",50.04232,
"SWE","M1","TOT","IDX2015","M","2006-02",50.70751,
"SWE","M1","TOT","IDX2015","M","2006-03",50.26149,
"SWE","M1","TOT","IDX2015","M","2006-04",50.37017,
"SWE","M1","TOT","IDX2015","M","2006-05",51.06062,
"SWE","M1","TOT","IDX2015","M","2006-06",51.22464,
"SWE","M1","TOT","IDX2015","M","2006-07",51.60646,
"SWE","M1","TOT","IDX2015","M","2006-08",52.60625,
"SWE","M1","TOT","IDX2015","M","2006-09",53.4723,
"SWE","M1","TOT","IDX2015","M","2006-10",53.94846,
"SWE","M1","TOT","IDX2015","M","2006-11",54.45242,
"SWE","M1","TOT","IDX2015","M","2006-12",54.76547,
"SWE","M1","TOT","IDX2015","M","2007-01",54.70878,
"SWE","M1","TOT","IDX2015","M","2007-02",54.51128,
"SWE","M1","TOT","IDX2015","M","2007-03",55.12333,
"SWE","M1","TOT","IDX2015","M","2007-04",56.35648,
"SWE","M1","TOT","IDX2015","M","2007-05",56.97784,
"SWE","M1","TOT","IDX2015","M","2007-06",57.51309,
"SWE","M1","TOT","IDX2015","M","2007-07",57.99949,
"SWE","M1","TOT","IDX2015","M","2007-08",58.35745,
"SWE","M1","TOT","IDX2015","M","2007-09",58.78982,
"SWE","M1","TOT","IDX2015","M","2007-10",58.88767,
"SWE","M1","TOT","IDX2015","M","2007-11",58.9327,
"SWE","M1","TOT","IDX2015","M","2007-12",58.98504,
"SWE","M1","TOT","IDX2015","M","2008-01",59.21769,
"SWE","M1","TOT","IDX2015","M","2008-02",59.63504,
"SWE","M1","TOT","IDX2015","M","2008-03",59.91967,
"SWE","M1","TOT","IDX2015","M","2008-04",59.79913,
"SWE","M1","TOT","IDX2015","M","2008-05",59.86629,
"SWE","M1","TOT","IDX2015","M","2008-06",59.82941,
"SWE","M1","TOT","IDX2015","M","2008-07",59.87075,
"SWE","M1","TOT","IDX2015","M","2008-08",59.99732,
"SWE","M1","TOT","IDX2015","M","2008-09",60.11058,
"SWE","M1","TOT","IDX2015","M","2008-10",60.32519,
"SWE","M1","TOT","IDX2015","M","2008-11",60.66825,
"SWE","M1","TOT","IDX2015","M","2008-12",61.85378,
"SWE","M1","TOT","IDX2015","M","2009-01",62.78956,
"SWE","M1","TOT","IDX2015","M","2009-02",62.67188,
"SWE","M1","TOT","IDX2015","M","2009-03",63.04435,
"SWE","M1","TOT","IDX2015","M","2009-04",63.76035,
"SWE","M1","TOT","IDX2015","M","2009-05",64.20626,
"SWE","M1","TOT","IDX2015","M","2009-06",64.70663,
"SWE","M1","TOT","IDX2015","M","2009-07",65.01785,
"SWE","M1","TOT","IDX2015","M","2009-08",65.74599,
"SWE","M1","TOT","IDX2015","M","2009-09",66.17905,
"SWE","M1","TOT","IDX2015","M","2009-10",66.38219,
"SWE","M1","TOT","IDX2015","M","2009-11",66.75439,
"SWE","M1","TOT","IDX2015","M","2009-12",67.19486,
"SWE","M1","TOT","IDX2015","M","2010-01",67.59256,
"SWE","M1","TOT","IDX2015","M","2010-02",67.99107,
"SWE","M1","TOT","IDX2015","M","2010-03",68.39359,
"SWE","M1","TOT","IDX2015","M","2010-04",68.67767,
"SWE","M1","TOT","IDX2015","M","2010-05",68.84752,
"SWE","M1","TOT","IDX2015","M","2010-06",69.04897,
"SWE","M1","TOT","IDX2015","M","2010-07",69.86195,
"SWE","M1","TOT","IDX2015","M","2010-08",70.06268,
"SWE","M1","TOT","IDX2015","M","2010-09",69.86114,
"SWE","M1","TOT","IDX2015","M","2010-10",70.561,
"SWE","M1","TOT","IDX2015","M","2010-11",71.8911,
"SWE","M1","TOT","IDX2015","M","2010-12",72.33283,
"SWE","M1","TOT","IDX2015","M","2011-01",71.73827,
"SWE","M1","TOT","IDX2015","M","2011-02",71.14938,
"SWE","M1","TOT","IDX2015","M","2011-03",70.81207,
"SWE","M1","TOT","IDX2015","M","2011-04",71.03708,
"SWE","M1","TOT","IDX2015","M","2011-05",71.20873,
"SWE","M1","TOT","IDX2015","M","2011-06",71.47701,
"SWE","M1","TOT","IDX2015","M","2011-07",71.77744,
"SWE","M1","TOT","IDX2015","M","2011-08",72.07212,
"SWE","M1","TOT","IDX2015","M","2011-09",72.59882,
"SWE","M1","TOT","IDX2015","M","2011-10",72.98434,
"SWE","M1","TOT","IDX2015","M","2011-11",72.9229,
"SWE","M1","TOT","IDX2015","M","2011-12",72.67818,
"SWE","M1","TOT","IDX2015","M","2012-01",73.28473,
"SWE","M1","TOT","IDX2015","M","2012-02",74.12312,
"SWE","M1","TOT","IDX2015","M","2012-03",74.40208,
"SWE","M1","TOT","IDX2015","M","2012-04",74.38004,
"SWE","M1","TOT","IDX2015","M","2012-05",74.13939,
"SWE","M1","TOT","IDX2015","M","2012-06",74.6146,
"SWE","M1","TOT","IDX2015","M","2012-07",75.31322,
"SWE","M1","TOT","IDX2015","M","2012-08",75.41649,
"SWE","M1","TOT","IDX2015","M","2012-09",76.20278,
"SWE","M1","TOT","IDX2015","M","2012-10",76.69242,
"SWE","M1","TOT","IDX2015","M","2012-11",76.74938,
"SWE","M1","TOT","IDX2015","M","2012-12",77.12257,
"SWE","M1","TOT","IDX2015","M","2013-01",77.38318,
"SWE","M1","TOT","IDX2015","M","2013-02",77.64684,
"SWE","M1","TOT","IDX2015","M","2013-03",78.62581,
"SWE","M1","TOT","IDX2015","M","2013-04",79.37694,
"SWE","M1","TOT","IDX2015","M","2013-05",79.34826,
"SWE","M1","TOT","IDX2015","M","2013-06",79.76987,
"SWE","M1","TOT","IDX2015","M","2013-07",80.34935,
"SWE","M1","TOT","IDX2015","M","2013-08",80.82472,
"SWE","M1","TOT","IDX2015","M","2013-09",81.32154,
"SWE","M1","TOT","IDX2015","M","2013-10",81.72457,
"SWE","M1","TOT","IDX2015","M","2013-11",82.44657,
"SWE","M1","TOT","IDX2015","M","2013-12",83.76524,
"SWE","M1","TOT","IDX2015","M","2014-01",84.55237,
"SWE","M1","TOT","IDX2015","M","2014-02",85.06865,
"SWE","M1","TOT","IDX2015","M","2014-03",85.36552,
"SWE","M1","TOT","IDX2015","M","2014-04",85.80379,
"SWE","M1","TOT","IDX2015","M","2014-05",86.83926,
"SWE","M1","TOT","IDX2015","M","2014-06",87.49209,
"SWE","M1","TOT","IDX2015","M","2014-07",87.95476,
"SWE","M1","TOT","IDX2015","M","2014-08",88.75719,
"SWE","M1","TOT","IDX2015","M","2014-09",89.52864,
"SWE","M1","TOT","IDX2015","M","2014-10",90.26217,
"SWE","M1","TOT","IDX2015","M","2014-11",91.28217,
"SWE","M1","TOT","IDX2015","M","2014-12",92.47201,
"SWE","M1","TOT","IDX2015","M","2015-01",93.04189,
"SWE","M1","TOT","IDX2015","M","2015-02",94.1205,
"SWE","M1","TOT","IDX2015","M","2015-03",96.19914,
"SWE","M1","TOT","IDX2015","M","2015-04",97.57547,
"SWE","M1","TOT","IDX2015","M","2015-05",99.15893,
"SWE","M1","TOT","IDX2015","M","2015-06",100.6447,
"SWE","M1","TOT","IDX2015","M","2015-07",101.2919,
"SWE","M1","TOT","IDX2015","M","2015-08",101.9061,
"SWE","M1","TOT","IDX2015","M","2015-09",102.4115,
"SWE","M1","TOT","IDX2015","M","2015-10",103.5585,
"SWE","M1","TOT","IDX2015","M","2015-11",104.858,
"SWE","M1","TOT","IDX2015","M","2015-12",105.2334,
"SWE","M1","TOT","IDX2015","M","2016-01",106.0229,
"SWE","M1","TOT","IDX2015","M","2016-02",107.3588,
"SWE","M1","TOT","IDX2015","M","2016-03",108.2257,
"SWE","M1","TOT","IDX2015","M","2016-04",109.1152,
"SWE","M1","TOT","IDX2015","M","2016-05",109.8601,
"SWE","M1","TOT","IDX2015","M","2016-06",109.8793,
"SWE","M1","TOT","IDX2015","M","2016-07",110.9145,
"SWE","M1","TOT","IDX2015","M","2016-08",112.4355,
"SWE","M1","TOT","IDX2015","M","2016-09",113.3913,
"SWE","M1","TOT","IDX2015","M","2016-10",114.3407,
"SWE","M1","TOT","IDX2015","M","2016-11",115.1813,
"SWE","M1","TOT","IDX2015","M","2016-12",115.3886,
"SWE","M1","TOT","IDX2015","M","2017-01",116.3537,
"SWE","M1","TOT","IDX2015","M","2017-02",118.1252,
"SWE","M1","TOT","IDX2015","M","2017-03",119.7885,
"SWE","M1","TOT","IDX2015","M","2017-04",120.9761,
"SWE","M1","TOT","IDX2015","M","2017-05",121.4704,
"SWE","M1","TOT","IDX2015","M","2017-06",122.2658,
"SWE","M1","TOT","IDX2015","M","2017-07",123.3969,
"SWE","M1","TOT","IDX2015","M","2017-08",124.3778,
"SWE","M1","TOT","IDX2015","M","2017-09",124.8581,
"SWE","M1","TOT","IDX2015","M","2017-10",125.3278,
"SWE","M1","TOT","IDX2015","M","2017-11",125.8207,
"SWE","M1","TOT","IDX2015","M","2017-12",125.5068,
"SWE","M1","TOT","IDX2015","M","2018-01",126.3124,
"SWE","M1","TOT","IDX2015","M","2018-02",128.0645,
"SWE","M1","TOT","IDX2015","M","2018-03",128.7829,
"SWE","M1","TOT","IDX2015","M","2018-04",129.7691,
"SWE","M1","TOT","IDX2015","M","2018-05",130.4511,
"SWE","M1","TOT","IDX2015","M","2018-06",131.305,
"SWE","M1","TOT","IDX2015","M","2018-07",132.0471,
"SWE","M1","TOT","IDX2015","M","2018-08",132.2883,
"SWE","M1","TOT","IDX2015","M","2018-09",133.3392,
"SWE","M1","TOT","IDX2015","M","2018-10",133.9388,
"SWE","M1","TOT","IDX2015","M","2018-11",134.8636,
"SWE","M1","TOT","IDX2015","M","2018-12",135.2759,
"CHE","M1","TOT","IDX2015","M","1955-02",2.068264,
"CHE","M1","TOT","IDX2015","M","1955-03",2.071037,
"CHE","M1","TOT","IDX2015","M","1955-04",2.067353,
"CHE","M1","TOT","IDX2015","M","1955-05",2.067916,
"CHE","M1","TOT","IDX2015","M","1955-06",2.068275,
"CHE","M1","TOT","IDX2015","M","1955-07",2.067422,
"CHE","M1","TOT","IDX2015","M","1955-08",2.078866,
"CHE","M1","TOT","IDX2015","M","1955-09",2.084991,
"CHE","M1","TOT","IDX2015","M","1955-10",2.09096,
"CHE","M1","TOT","IDX2015","M","1955-11",2.098117,
"CHE","M1","TOT","IDX2015","M","1955-12",2.097586,
"CHE","M1","TOT","IDX2015","M","1956-01",2.107419,
"CHE","M1","TOT","IDX2015","M","1956-02",2.126191,
"CHE","M1","TOT","IDX2015","M","1956-03",2.140952,
"CHE","M1","TOT","IDX2015","M","1956-04",2.152679,
"CHE","M1","TOT","IDX2015","M","1956-05",2.152779,
"CHE","M1","TOT","IDX2015","M","1956-06",2.14881,
"CHE","M1","TOT","IDX2015","M","1956-07",2.158919,
"CHE","M1","TOT","IDX2015","M","1956-08",2.165887,
"CHE","M1","TOT","IDX2015","M","1956-09",2.18107,
"CHE","M1","TOT","IDX2015","M","1956-10",2.196629,
"CHE","M1","TOT","IDX2015","M","1956-11",2.204826,
"CHE","M1","TOT","IDX2015","M","1956-12",2.221189,
"CHE","M1","TOT","IDX2015","M","1957-01",2.241622,
"CHE","M1","TOT","IDX2015","M","1957-02",2.242973,
"CHE","M1","TOT","IDX2015","M","1957-03",2.226666,
"CHE","M1","TOT","IDX2015","M","1957-04",2.228356,
"CHE","M1","TOT","IDX2015","M","1957-05",2.242457,
"CHE","M1","TOT","IDX2015","M","1957-06",2.250993,
"CHE","M1","TOT","IDX2015","M","1957-07",2.24323,
"CHE","M1","TOT","IDX2015","M","1957-08",2.254221,
"CHE","M1","TOT","IDX2015","M","1957-09",2.263981,
"CHE","M1","TOT","IDX2015","M","1957-10",2.26055,
"CHE","M1","TOT","IDX2015","M","1957-11",2.261711,
"CHE","M1","TOT","IDX2015","M","1957-12",2.257533,
"CHE","M1","TOT","IDX2015","M","1958-01",2.254345,
"CHE","M1","TOT","IDX2015","M","1958-02",2.25766,
"CHE","M1","TOT","IDX2015","M","1958-03",2.267534,
"CHE","M1","TOT","IDX2015","M","1958-04",2.273184,
"CHE","M1","TOT","IDX2015","M","1958-05",2.277733,
"CHE","M1","TOT","IDX2015","M","1958-06",2.295772,
"CHE","M1","TOT","IDX2015","M","1958-07",2.317044,
"CHE","M1","TOT","IDX2015","M","1958-08",2.301095,
"CHE","M1","TOT","IDX2015","M","1958-09",2.330988,
"CHE","M1","TOT","IDX2015","M","1958-10",2.382575,
"CHE","M1","TOT","IDX2015","M","1958-11",2.397635,
"CHE","M1","TOT","IDX2015","M","1958-12",2.446235,
"CHE","M1","TOT","IDX2015","M","1959-01",2.476696,
"CHE","M1","TOT","IDX2015","M","1959-02",2.478411,
"CHE","M1","TOT","IDX2015","M","1959-03",2.500724,
"CHE","M1","TOT","IDX2015","M","1959-04",2.524822,
"CHE","M1","TOT","IDX2015","M","1959-05",2.537534,
"CHE","M1","TOT","IDX2015","M","1959-06",2.553512,
"CHE","M1","TOT","IDX2015","M","1959-07",2.568807,
"CHE","M1","TOT","IDX2015","M","1959-08",2.579084,
"CHE","M1","TOT","IDX2015","M","1959-09",2.588111,
"CHE","M1","TOT","IDX2015","M","1959-10",2.594749,
"CHE","M1","TOT","IDX2015","M","1959-11",2.606155,
"CHE","M1","TOT","IDX2015","M","1959-12",2.615955,
"CHE","M1","TOT","IDX2015","M","1960-01",2.625297,
"CHE","M1","TOT","IDX2015","M","1960-02",2.631097,
"CHE","M1","TOT","IDX2015","M","1960-03",2.633254,
"CHE","M1","TOT","IDX2015","M","1960-04",2.646548,
"CHE","M1","TOT","IDX2015","M","1960-05",2.673699,
"CHE","M1","TOT","IDX2015","M","1960-06",2.706684,
"CHE","M1","TOT","IDX2015","M","1960-07",2.732629,
"CHE","M1","TOT","IDX2015","M","1960-08",2.759425,
"CHE","M1","TOT","IDX2015","M","1960-09",2.803849,
"CHE","M1","TOT","IDX2015","M","1960-10",2.832063,
"CHE","M1","TOT","IDX2015","M","1960-11",2.849715,
"CHE","M1","TOT","IDX2015","M","1960-12",2.884039,
"CHE","M1","TOT","IDX2015","M","1961-01",2.925397,
"CHE","M1","TOT","IDX2015","M","1961-02",2.973545,
"CHE","M1","TOT","IDX2015","M","1961-03",3.038132,
"CHE","M1","TOT","IDX2015","M","1961-04",3.084606,
"CHE","M1","TOT","IDX2015","M","1961-05",3.108399,
"CHE","M1","TOT","IDX2015","M","1961-06",3.128145,
"CHE","M1","TOT","IDX2015","M","1961-07",3.145488,
"CHE","M1","TOT","IDX2015","M","1961-08",3.180537,
"CHE","M1","TOT","IDX2015","M","1961-09",3.203352,
"CHE","M1","TOT","IDX2015","M","1961-10",3.221228,
"CHE","M1","TOT","IDX2015","M","1961-11",3.254504,
"CHE","M1","TOT","IDX2015","M","1961-12",3.283719,
"CHE","M1","TOT","IDX2015","M","1962-01",3.309778,
"CHE","M1","TOT","IDX2015","M","1962-02",3.339381,
"CHE","M1","TOT","IDX2015","M","1962-03",3.377954,
"CHE","M1","TOT","IDX2015","M","1962-04",3.381302,
"CHE","M1","TOT","IDX2015","M","1962-05",3.398622,
"CHE","M1","TOT","IDX2015","M","1962-06",3.478434,
"CHE","M1","TOT","IDX2015","M","1962-07",3.520288,
"CHE","M1","TOT","IDX2015","M","1962-08",3.498774,
"CHE","M1","TOT","IDX2015","M","1962-09",3.491511,
"CHE","M1","TOT","IDX2015","M","1962-10",3.544984,
"CHE","M1","TOT","IDX2015","M","1962-11",3.573374,
"CHE","M1","TOT","IDX2015","M","1962-12",3.599109,
"CHE","M1","TOT","IDX2015","M","1963-01",3.625718,
"CHE","M1","TOT","IDX2015","M","1963-02",3.638116,
"CHE","M1","TOT","IDX2015","M","1963-03",3.656407,
"CHE","M1","TOT","IDX2015","M","1963-04",3.667539,
"CHE","M1","TOT","IDX2015","M","1963-05",3.690501,
"CHE","M1","TOT","IDX2015","M","1963-06",3.704107,
"CHE","M1","TOT","IDX2015","M","1963-07",3.725997,
"CHE","M1","TOT","IDX2015","M","1963-08",3.752511,
"CHE","M1","TOT","IDX2015","M","1963-09",3.77865,
"CHE","M1","TOT","IDX2015","M","1963-10",3.811023,
"CHE","M1","TOT","IDX2015","M","1963-11",3.83912,
"CHE","M1","TOT","IDX2015","M","1963-12",3.850699,
"CHE","M1","TOT","IDX2015","M","1964-01",3.858792,
"CHE","M1","TOT","IDX2015","M","1964-02",3.868881,
"CHE","M1","TOT","IDX2015","M","1964-03",3.880396,
"CHE","M1","TOT","IDX2015","M","1964-04",3.913602,
"CHE","M1","TOT","IDX2015","M","1964-05",3.932459,
"CHE","M1","TOT","IDX2015","M","1964-06",3.946686,
"CHE","M1","TOT","IDX2015","M","1964-07",3.971956,
"CHE","M1","TOT","IDX2015","M","1964-08",3.988374,
"CHE","M1","TOT","IDX2015","M","1964-09",3.990184,
"CHE","M1","TOT","IDX2015","M","1964-10",3.98595,
"CHE","M1","TOT","IDX2015","M","1964-11",4.008943,
"CHE","M1","TOT","IDX2015","M","1964-12",4.03574,
"CHE","M1","TOT","IDX2015","M","1965-01",4.087003,
"CHE","M1","TOT","IDX2015","M","1965-02",4.107063,
"CHE","M1","TOT","IDX2015","M","1965-03",4.084739,
"CHE","M1","TOT","IDX2015","M","1965-04",4.081024,
"CHE","M1","TOT","IDX2015","M","1965-05",4.091612,
"CHE","M1","TOT","IDX2015","M","1965-06",4.119486,
"CHE","M1","TOT","IDX2015","M","1965-07",4.131956,
"CHE","M1","TOT","IDX2015","M","1965-08",4.140735,
"CHE","M1","TOT","IDX2015","M","1965-09",4.160643,
"CHE","M1","TOT","IDX2015","M","1965-10",4.174704,
"CHE","M1","TOT","IDX2015","M","1965-11",4.179514,
"CHE","M1","TOT","IDX2015","M","1965-12",4.185204,
"CHE","M1","TOT","IDX2015","M","1966-01",4.199019,
"CHE","M1","TOT","IDX2015","M","1966-02",4.208322,
"CHE","M1","TOT","IDX2015","M","1966-03",4.209982,
"CHE","M1","TOT","IDX2015","M","1966-04",4.217662,
"CHE","M1","TOT","IDX2015","M","1966-05",4.238008,
"CHE","M1","TOT","IDX2015","M","1966-06",4.261396,
"CHE","M1","TOT","IDX2015","M","1966-07",4.253272,
"CHE","M1","TOT","IDX2015","M","1966-08",4.244127,
"CHE","M1","TOT","IDX2015","M","1966-09",4.254997,
"CHE","M1","TOT","IDX2015","M","1966-10",4.26885,
"CHE","M1","TOT","IDX2015","M","1966-11",4.272933,
"CHE","M1","TOT","IDX2015","M","1966-12",4.266234,
"CHE","M1","TOT","IDX2015","M","1967-01",4.262036,
"CHE","M1","TOT","IDX2015","M","1967-02",4.270038,
"CHE","M1","TOT","IDX2015","M","1967-03",4.298617,
"CHE","M1","TOT","IDX2015","M","1967-04",4.294351,
"CHE","M1","TOT","IDX2015","M","1967-05",4.279927,
